,code,name,unit,frequency,first_value,last_value,source
0,188,Índice nacional de preços ao consumidor (INPC),Var. % mensal,M,1979-04-30,2022-05-01 00:00:00,IBGE
0,189,Índice geral de preços do mercado (IGP-M),Var. % mensal,M,1989-06-30,2022-05-01 00:00:00,FGV
0,190,Índice geral de preços-disponibilidade interna (IGP-DI),Var. % mensal,M,1944-02-29,2022-05-01 00:00:00,FGV
0,191,Índice de preços ao consumidor-Brasil (IPC-Br),Var. % mensal,M,1990-01-31,2022-05-01 00:00:00,FGV
0,192,Índice nacional de custo da construção (INCC),Var. % mensal,M,1944-02-29,2022-05-01 00:00:00,FGV
0,193,Índice de preços ao consumidor-São Paulo (IPC-Fipe),Var. % mensal,M,1939-02-28,2022-05-01 00:00:00,Fipe
0,194,Índice de custo de vida (ICV),Var. % mensal,M,1993-01-31,2020-02-01 00:00:00,Dieese
0,195,Depósitos de poupança a partir de 04.05.2012 - Rentabilidade no período,% a.m.,D,2012-05-04,2022-06-27 00:00:00,BCB-Demab
0,196,Depósitos de poupança a partir de 04.05.2012 - Rentabilidade no período (1º dia do mês),% a.m.,M,2012-06-01,2022-06-01 00:00:00,BCB-Demab
0,204,Depósitos de poupança a partir de 04.05.2012 - Rentabilidade adicional no período,% a.m.,D,2012-05-04,2022-06-27 00:00:00,BCB-Demab
0,206,Cesta básica,u.m.c.,M,1990-03-01,2019-09-01 00:00:00,Procon-SP
0,207,Poupança SBPE - Exigibilidades,u.m.c. (mil),M,1992-04-30,1997-11-01 00:00:00,Sisbacen PESP300
0,208,Poupança SBPE - Aplicações,u.m.c. (mil),M,1992-03-31,1997-10-01 00:00:00,Sisbacen PESP300
0,209,Poupança rural - Exigibilidades,u.m.c. (mil),M,1991-12-31,1996-06-01 00:00:00,Sisbacen PESP300
0,210,Poupança rural - Aplicações,u.m.c. (mil),M,1991-12-31,1996-06-01 00:00:00,Sisbacen PESP300
0,212,Fundo de aplicações financeiras - Aplicações em títulos do Banco Central,u.m.c. (mil),M,1991-04-30,1995-11-01 00:00:00,Sisbacen PESP300
0,213,Fundo de renda fixa-curto prazo - Patrimônio líquido,u.m.c. (mil),D,1994-05-02,1995-12-29 00:00:00,Sisbacen PFAF360
0,214,Fundo de renda fixa-curto prazo - Captação líquida,u.m.c. (mil),D,1994-05-02,1995-12-29 00:00:00,Sisbacen PFAF360
0,215,Fundo de renda fixa-curto prazo - Rentabilidade diária (%),% a.d.,D,1994-05-02,1995-12-29 00:00:00,Sisbacen PFAF360
0,216,Fundo de renda fixa-curto prazo - Aplicações em depósitos obrigatórios,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,217,Fundo de renda fixa-curto prazo - Aplicações em operações compromissadas,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,218,Fundo de renda fixa-curto prazo - Aplicações em quotas FIEX,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,219,Fundo de renda fixa-curto prazo - Aplicações em títulos do Tesouro Nacional,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,220,Fundo de renda fixa-curto prazo - Aplicações em títulos do Banco Central,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,221,Fundo de renda fixa-curto prazo - Aplicações em títulos privados,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,222,Fundo de renda fixa-curto prazo - Aplicações em títulos estaduais e municipais,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
0,225,Índice de preços ao produtor amplo,Var. % mensal,M,1944-02-29,2022-05-01 00:00:00,FGV
0,226,Taxa referencial (TR),% a.m.,D,1991-02-01,2022-06-27 00:00:00,BCB-Demab
0,227,Taxa referencial pro-rata (TR pro-rata),% a.d.,D,1993-06-01,2022-06-27 00:00:00,BCB-Demab
0,228,Taxa de juros - Índice diário de remuneração médio (IDRM),A definir,D,1994-05-30,1994-08-30 00:00:00,BCB-DSTAT
0,229,Índice de preços ao consumidor-série r (IPC-r),Var. % mensal,M,1994-07-31,1995-06-01 00:00:00,IBGE
0,230,Fundo de comodities - Aplicações em direitos creditórios cotas-partes,u.m.c. (mil),M,1992-12-21,1995-11-01 00:00:00,Sisbacen PESP300
0,231,Fundo de comodities - Aplicações em quotas FIEX,u.m.c. (mil),M,1992-12-21,1995-11-01 00:00:00,Sisbacen PESP300
0,232,Fundo de comodities - Outras aplicações,u.m.c. (mil),M,1992-12-21,1995-12-01 00:00:00,Sisbacen PESP300
0,233,Fundo de investimento-capital estrangeiro - Patrimônio líquido,u.m.c. (mil),D,1993-05-03,2001-11-06 00:00:00,Sisbacen PESP300
0,234,Fundo de investimento-capital estrangeiro - Captação líquida,u.m.c. (mil),D,1993-05-31,2001-03-30 00:00:00,Sisbacen PESP300
0,235,Fundo de investimento-capital estrangeiro - Rentabilidade diária (%),% a.d.,D,1993-05-03,2001-11-06 00:00:00,Sisbacen PESP300
0,236,Fundo de conversão-capital estrangeiro - Patrimônio líquido,u.m.c. (mil),D,1993-05-31,2004-03-31 00:00:00,Sisbacen PESP300
0,237,Fundo de conversão-capital estrangeiro - Captação líquida,u.m.c. (mil),D,1993-05-31,2004-03-31 00:00:00,Sisbacen PESP300
0,238,Fundo de conversão-capital estrangeiro - Rentabilidade diária (%),% a.d.,D,1993-05-31,2004-03-31 00:00:00,Sisbacen PESP300
0,239,Saldo diário de depósitos de poupança - SBPE,u.m.c. (mil),D,1991-08-22,2022-06-21 00:00:00,Sisbacen PESP300
0,240,Captação líquida diária de depósitos de poupança - SBPE,u.m.c. (mil),D,1991-08-22,2022-06-21 00:00:00,Sisbacen PESP300
0,241,Saldo diário de depósitos de poupança - Rural,u.m.c. (mil),D,1991-08-22,2022-06-21 00:00:00,Sisbacen PESP300
0,242,Captação líquida diária de depósitos de poupança - Rural,u.m.c. (mil),D,1991-08-22,2022-06-21 00:00:00,Sisbacen PESP300
0,243,Captação líquida prefixada de depósitos a prazo (CDB/RDB) - Total,u.m.c. (mil),D,1992-02-28,2022-04-14 00:00:00,Sisbacen PESP300
0,244,Captação líquida pós-fixada de depósitos a prazo (CDB/RDB) - Total,u.m.c. (mil),D,1992-02-28,2022-04-14 00:00:00,Sisbacen PESP300
0,245,Captação prefixada de depósitos a prazo (CDB/RDB) - Instituições financeiras,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,246,Captação prefixada de depósitos a prazo (CDB/RDB) - Investidores institucionais,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,247,Captação prefixada de depósitos a prazo (CDB/RDB) - Pessoas jurídicas,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,248,Captação prefixada de depósitos a prazo (CDB/RDB) - Pessoas físicas,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,249,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Instituições financeiras,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,250,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Investidores institucionais,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,251,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Pessoas jurídicas,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,252,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Pessoas físicas,u.m.c. (mil),D,1992-02-28,2022-06-22 00:00:00,Sisbacen PESP300
0,253,Taxa básica financeira (TBF),% a.m.,D,1995-07-01,2022-06-27 00:00:00,BCB-Demab
0,254,Taxa básica financeira pro-rata (TBF pro-rata),% a.d.,D,1995-07-01,2022-06-27 00:00:00,BCB-Demab
0,256,Taxa de juros de longo prazo - TJLP,% a.a.,M,1994-12-01,2022-06-01 00:00:00,BCB-Demab
0,257,Fundo de investimento financeiro - FIF CP - Patrimônio líquido,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,258,Fundo de investimento financeiro - FIF CP - Captação líquida,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,259,Fundo de investimento financeiro - FIF CP - Rentabilidade diária (%),% a.d.,D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,260,Fundo de investimento financeiro - FIF 30 - Patrimônio líquido,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,261,Fundo de investimento financeiro - FIF 30 - Captação líquida,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,262,Fundo de investimento financeiro - FIF 30 - Rentabilidade diária (%),% a.d.,D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,263,Fundo de investimento financeiro - FIF 60 - Patrimônio liquído,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,264,Fundo de investimento financeiro - FIF 60 - Captação líquida,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,265,Fundo de investimento financeiro - FIF 60 - Rentabilidade diária (%),% a.d.,D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,266,Fundo de investimento financeiro - FIF 90 - Patrimônio liquído,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,267,Fundo de investimento financeiro - FIF 90 - Captação líquida,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,268,Fundo de investimento financeiro - FIF 90 - Rentabilidade diária (%),% a.d.,D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,269,Fundo de investimento financeiro - FIF total - Patrimônio líquido - diário,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,Sisbacen PFIF300
0,270,Fundo de investimento financeiro - FIF total - Captação líquida,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,CVM
0,272,Índice de preços ao consumidor (IPC-Fipe) - Segunda quadrissemana,Var. % mensal,M,1991-01-31,2022-06-01 00:00:00,Fipe
0,273,Unidade padrão de capital (UPC),u.m.c.,M,1964-10-31,2018-09-01 00:00:00,BCB-Denor
0,274,Fundo de investimento financeiro - FIF CP - Captação,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,275,Fundo de investimento financeiro - FIF CP - Resgates,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,276,Fundo de investimento financeiro - FIF CP - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,277,Fundo de investimento financeiro - FIF CP - Margem de garantia,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,278,Fundo de investimento financeiro - FIF CP - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,279,Fundo de investimento financeiro - FIF CP - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,280,Fundo de investimento financeiro - FIF 30 - Captação,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,281,Fundo de investimento financeiro - FIF 30 - Resgates,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,282,Fundo de investimento financeiro - FIF 30 - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,283,Fundo de investimento financeiro - FIF 30 - Margem de garantia,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,284,Fundo de investimento financeiro - FIF 30 - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,285,Fundo de investimento financeiro - FIF 30 - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,286,Fundo de investimento financeiro - FIF 60 - Captação,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,287,Fundo de investimento financeiro - FIF 60 - Resgates,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,288,Fundo de investimento financeiro - FIF 60 - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,289,Fundo de investimento financeiro - FIF 60 - Margem de garantia,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,290,Fundo de investimento financeiro - FIF 60 - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,291,Fundo de investimento financeiro - FIF 60 - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
0,292,Fundo de investimento financeiro - FIF 90 - Captação,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,293,Fundo de investimento financeiro - FIF 90 - Resgates,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,294,Fundo de investimento financeiro - FIF 90 - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,295,Fundo de investimento financeiro - FIF 90 - Margem de garantia,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,296,Fundo de investimento financeiro - FIF 90 - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,297,Fundo de investimento financeiro - FIF 90 - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
0,298,Fundo de investimento financeiro - FIF total - Captação,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,CVM
0,299,Fundo de investimento financeiro - FIF total - Resgates,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,CVM
0,300,Fundo de investimento financeiro - FIF total - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
0,301,Fundo de investimento financeiro - FIF total - Margem de garantia,u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
0,302,Fundo de investimento financeiro - FIF total - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
0,303,Fundo de investimento financeiro - FIF total - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
0,304,Fundo de investimento financeiro - FIF CP - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,305,Fundo de investimento financeiro - FIF CP - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,306,Fundo de investimento financeiro - FIF CP - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,307,Fundo de investimento financeiro - FIF CP - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,308,Fundo de investimento financeiro - FIF CP - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,309,Fundo de investimento financeiro - FIF CP - Aplicações em debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,310,Fundo de investimento financeiro - FIF CP - Aplicações em letras hipotecárias,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,311,Fundo de investimento financeiro - FIF CP - Aplicações em letras de câmbio,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,313,Fundo de investimento financeiro - FIF CP - Aplicações em warrants,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,314,Fundo de investimento financeiro - FIF CP - Aplicações em export notes,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,315,Fundo de investimento financeiro - FIF CP - Aplicações em ações para conversão de debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,316,Fundo de investimento financeiro - FIF CP - Aplicações em ações de companhias abertas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,317,Fundo de investimento financeiro - FIF CP - Outras aplicações,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,318,Fundo de investimento financeiro - FIF CP - Aplicações em operações compromissadas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,319,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,320,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,321,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,322,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,323,Fundo de investimento financeiro - FIF 30 - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,324,Fundo de investimento financeiro - FIF 30 - Aplicações em debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,325,Fundo de investimento financeiro - FIF 30 - Aplicações em letras hipotecárias,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,326,Fundo de investimento financeiro - FIF 30 - Aplicações em letras de câmbio,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,327,Fundo de investimento financeiro - FIF 30 - Aplicações em ouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,328,Fundo de investimento financeiro - FIF 30 - Aplicações em warrants,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,329,Fundo de investimento financeiro - FIF 30 - Aplicações em export notes,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,330,Fundo de investimento financeiro - FIF 30 - Aplicações em ações para conversão de debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,331,Fundo de investimento financeiro - FIF 30 - Aplicações em ações de companhias abertas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,332,Fundo de investimento financeiro - FIF 30 - Outras aplicações,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,333,Fundo de investimento financeiro - FIF 30 - Aplicações em operações compromissadas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,334,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,335,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,336,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,337,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,338,Fundo de investimento financeiro - FIF 60 - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,339,Fundo de investimento financeiro - FIF 60 - Aplicações em debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,340,Fundo de investimento financeiro - FIF 60 - Aplicações em letras hipotecárias,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,341,Fundo de investimento financeiro - FIF 60 - Aplicações em letras de câmbio,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,342,Fundo de investimento financeiro - FIF 60 - Aplicações em ouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,343,Fundo de investimento financeiro - FIF 60 - Aplicações em warrants,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
0,344,Fundo de investimento financeiro - FIF 60 - Aplicações em export notes,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
